Anno;Cittadinanza;Area;Provenienza;Sesso;Numero Immigrati
1999;Thailandia;Altri paesi Asia;Estero;Maschi;1
1999;Tunisia;Africa settentrionale;Sicilia;Maschi;7
1999;Tunisia;Africa settentrionale;Veneto;Maschi;1
1999;Venezuela;America meridionale;Estero;Femmine;1
2000;Albania;Altri Paesi Europa;Provincia di Reggio Emilia;Maschi;1
2000;Argentina;America meridionale;Piemonte;Maschi;3
2000;Bangladesh;Altri paesi Asia;Provincia di Bologna;Femmine;1
2000;Belgio;Unione Europea;Estero;Maschi;3
2000;Bosnia-Erzegovina;Altri Paesi Europa;Abruzzo;Femmine;1
2000;Camerun;Altri paesi Africa;Marche;Maschi;1
2000;Cina;Altri paesi Asia;Estero;Maschi;92
2000;Cina;Altri paesi Asia;Lazio;Femmine;4
2000;Cina;Altri paesi Asia;Lazio;Maschi;7
2000;Cina;Altri paesi Asia;Provincia di Reggio Emilia;Maschi;3
2000;Colombia;America meridionale;Estero;Femmine;5
2000;Costa d'Avorio;Altri paesi Africa;Campania;Femmine;1
2000;Egitto;Africa settentrionale;Estero;Femmine;1
2000;Filippine;Altri paesi Asia;Calabria;Maschi;1
2000;Filippine;Altri paesi Asia;Campania;Femmine;6
2000;Filippine;Altri paesi Asia;Provincia di Parma;Femmine;1
2000;Francia;Unione Europea;Provincia di Bologna;Maschi;4
2000;Germania;Unione Europea;Lombardia;Maschi;1
2000;Iran;Altri paesi Asia;Provincia di Modena;Maschi;1
2000;Macedonia;Altri Paesi Europa;Estero;Femmine;1
2000;Madagascar;Altri paesi Africa;Estero;Maschi;3
2000;Marocco;Africa settentrionale;Lazio;Maschi;1
2000;Marocco;Africa settentrionale;Provincia di Forlì-Cesena;Femmine;1
2000;Marocco;Africa settentrionale;Provincia di Reggio Emilia;Maschi;2
2000;Marocco;Africa settentrionale;Veneto;Maschi;2
2000;Moldova;Altri Paesi Europa;Sicilia;Femmine;1
2000;Nigeria;Altri paesi Africa;Provincia di Parma;Femmine;1
2000;Pakistan;Altri paesi Asia;Abruzzo;Maschi;1
2000;Perù;America meridionale;Marche;Femmine;1
2000;Polonia;Altri Paesi Europa;Estero;Femmine;28
2000;Portogallo;Unione Europea;Estero;Femmine;2
2000;Russia (Federazione);Altri Paesi Europa;Provincia di Bologna;Femmine;1
2000;Senegal;Altri paesi Africa;Provincia di Bologna;Femmine;1
2000;Senegal;Altri paesi Africa;Sicilia;Maschi;1
2000;Serbia-Montenegro;Altri Paesi Europa;Provincia di Bologna;Maschi;6
2000;Somalia;Altri paesi Africa;Abruzzo;Femmine;1
2000;Sri Lanka (Ceylon);Altri paesi Asia;Estero;Femmine;40
2000;Sri Lanka (Ceylon);Altri paesi Asia;Lazio;Femmine;3
2000;Sri Lanka (Ceylon);Altri paesi Asia;Lazio;Maschi;2
2000;Stati Uniti;America settentrionale;Estero;Maschi;10
2000;Stati Uniti;America settentrionale;Toscana;Maschi;1
2000;Stati Uniti;America settentrionale;Umbria;Maschi;2
2000;Tunisia;Africa settentrionale;Campania;Maschi;3
2000;Tunisia;Africa settentrionale;Provincia di Bologna;Femmine;5
2000;Ucraina;Altri Paesi Europa;Estero;Maschi;7
2001;Albania;Altri Paesi Europa;Basilicata;Maschi;3
2001;Albania;Altri Paesi Europa;Lombardia;Maschi;1
2001;Albania;Altri Paesi Europa;Provincia di Bologna;Femmine;11
2001;Albania;Altri Paesi Europa;Provincia di Modena;Femmine;2
2001;Algeria;Africa settentrionale;Provincia di Bologna;Maschi;3
2001;Argentina;America meridionale;Estero;Femmine;5
2001;Bangladesh;Altri paesi Asia;Provincia di Bologna;Maschi;9
2001;Bangladesh;Altri paesi Asia;Trentino Alto Adige;Maschi;1
2001;Bielorussia;Altri Paesi Europa;Estero;Maschi;1
2001;Brasile;America meridionale;Provincia di Ravenna;Femmine;1
2001;Brasile;America meridionale;Provincia di Rimini;Maschi;1
2001;Bulgaria;Altri Paesi Europa;Estero;Maschi;5
2001;Camerun;Altri paesi Africa;Estero;Maschi;9
2001;Camerun;Altri paesi Africa;Lombardia;Maschi;1
2001;Capo Verde;Altri paesi Africa;Provincia di Bologna;Maschi;1
2001;Cina;Altri paesi Asia;Estero;Femmine;57
2001;Cina;Altri paesi Asia;Piemonte;Femmine;1
2001;Congo;Altri paesi Africa;Provincia di Ferrara;Maschi;1
2001;Croazia;Altri Paesi Europa;Sicilia;Femmine;1
2001;Danimarca;Unione Europea;Estero;Femmine;1
2001;Danimarca;Unione Europea;Estero;Maschi;1
2001;Egitto;Africa settentrionale;Estero;Femmine;10
2001;Eritrea;Altri paesi Africa;Estero;Femmine;13
2001;Filippine;Altri paesi Asia;Campania;Femmine;7
2001;Filippine;Altri paesi Asia;Lombardia;Femmine;5
2001;Filippine;Altri paesi Asia;Provincia di Modena;Femmine;1
2001;Filippine;Altri paesi Asia;Sicilia;Femmine;1
2001;Filippine;Altri paesi Asia;Toscana;Maschi;3
2001;Finlandia;Unione Europea;Campania;Femmine;1
2001;Germania;Unione Europea;Provincia di Bologna;Femmine;2
2001;Giappone;Altri paesi Asia;Veneto;Femmine;1
2001;India;Altri paesi Asia;Sicilia;Maschi;1
2001;India;Altri paesi Asia;Toscana;Maschi;1
2001;Israele;Asia occidentale;Provincia di Bologna;Maschi;1
2001;Israele;Asia occidentale;Provincia di Parma;Maschi;1
2001;Kazakistan;Asia occidentale;Estero;Femmine;1
2001;Marocco;Africa settentrionale;Estero;Maschi;99
2001;Marocco;Africa settentrionale;Provincia di Bologna;Maschi;41
2001;Maurizio;Altri paesi Africa;Estero;Femmine;2
2001;Nigeria;Altri paesi Africa;Lazio;Femmine;1
2001;Norvegia;Altri Paesi Europa;Estero;Maschi;1
2001;Pakistan;Altri paesi Asia;Provincia di Bologna;Femmine;1
2001;Pakistan;Altri paesi Asia;Trentino Alto Adige;Maschi;1
2001;Perù;America meridionale;Estero;Femmine;15
2001;Perù;America meridionale;Provincia di Bologna;Maschi;2
2001;Rep. Dominicana;America centrale;Campania;Femmine;1
2001;Rep. Dominicana;America centrale;Estero;Maschi;3
2001;Romania;Altri Paesi Europa;Estero;Maschi;35
2001;Romania;Altri Paesi Europa;Lazio;Maschi;3
2001;Romania;Altri Paesi Europa;Provincia di Bologna;Maschi;5
2001;Romania;Altri Paesi Europa;Toscana;Femmine;1
2001;Serbia-Montenegro;Altri Paesi Europa;Provincia di Bologna;Femmine;2
2001;Somalia;Altri paesi Africa;Toscana;Femmine;1
2001;Sri Lanka (Ceylon);Altri paesi Asia;Lazio;Maschi;1
2001;Sri Lanka (Ceylon);Altri paesi Asia;Lombardia;Femmine;1
2001;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Ferrara;Femmine;1
2001;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Modena;Femmine;1
2001;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Parma;Maschi;1
2001;Tunisia;Africa settentrionale;Provincia di Bologna;Maschi;25
2001;Ucraina;Altri Paesi Europa;Sicilia;Femmine;1
2001;Ungheria;Altri Paesi Europa;Estero;Femmine;4
2001;Uzbekistan;Asia occidentale;Estero;Femmine;2
2002;Albania;Altri Paesi Europa;Provincia di Bologna;Femmine;10
2002;Albania;Altri Paesi Europa;Provincia di Bologna;Maschi;15
2002;Albania;Altri Paesi Europa;Veneto;Femmine;1
2002;Angola;Altri paesi Africa;Provincia di Bologna;Maschi;1
2002;Bangladesh;Altri paesi Asia;Estero;Femmine;68
2002;Bangladesh;Altri paesi Asia;Lazio;Femmine;8
2002;Bangladesh;Altri paesi Asia;Lombardia;Maschi;2
2002;Bangladesh;Altri paesi Asia;Sicilia;Femmine;1
2002;Brasile;America meridionale;Provincia di Modena;Femmine;1
2002;Bulgaria;Altri Paesi Europa;Estero;Femmine;9
2002;Bulgaria;Altri Paesi Europa;Estero;Maschi;1
2002;Capo Verde;Altri paesi Africa;Estero;Maschi;1
2002;Cina;Altri paesi Asia;Marche;Femmine;4
2002;Cina;Altri paesi Asia;Provincia di Parma;Maschi;2
2002;Cina;Altri paesi Asia;Sicilia;Femmine;3
2002;Congo;Altri paesi Africa;Estero;Femmine;2
2002;Corea del Sud (Rep.);Altri paesi Asia;Estero;Maschi;1
2002;Cuba;America centrale;Lombardia;Femmine;1
2002;Egitto;Africa settentrionale;Provincia di Ravenna;Femmine;1
2002;Eritrea;Altri paesi Africa;Sicilia;Femmine;1
2002;Etiopia;Altri paesi Africa;Calabria;Femmine;1
2002;Filippine;Altri paesi Asia;Abruzzo;Maschi;1
2002;Filippine;Altri paesi Asia;Lombardia;Maschi;4
2002;Germania;Unione Europea;Trentino Alto Adige;Femmine;1
2002;Germania;Unione Europea;Veneto;Femmine;1
2002;Germania;Unione Europea;Veneto;Maschi;1
2002;Grecia;Unione Europea;Estero;Femmine;13
2002;Marocco;Africa settentrionale;Sicilia;Femmine;2
2002;Messico;America centrale;Estero;Femmine;1
2002;Moldova;Altri Paesi Europa;Provincia di Bologna;Femmine;5
2002;Nigeria;Altri paesi Africa;Estero;Maschi;6
2002;Nigeria;Altri paesi Africa;Lazio;Femmine;1
2002;Paesi Bassi;Unione Europea;Campania;Maschi;1
2002;Pakistan;Altri paesi Asia;Estero;Maschi;53
2002;Perù;America meridionale;Lazio;Maschi;2
2002;Perù;America meridionale;Provincia di Modena;Femmine;1
2002;Regno Unito;Unione Europea;Campania;Maschi;1
2002;Regno Unito;Unione Europea;Lombardia;Maschi;2
2002;Regno Unito;Unione Europea;Provincia di Ravenna;Femmine;1
2002;Rep. Dem. del Congo (Zaire);Altri paesi Africa;Estero;Maschi;1
2002;Rep. Dominicana;America centrale;Estero;Maschi;1
2002;Senegal;Altri paesi Africa;Estero;Femmine;3
2002;Senegal;Altri paesi Africa;Estero;Maschi;8
2002;Siria;Asia occidentale;Provincia di Bologna;Maschi;2
2002;Somalia;Altri paesi Africa;Estero;Maschi;4
2002;Spagna;Unione Europea;Piemonte;Femmine;7
2002;Sri Lanka (Ceylon);Altri paesi Asia;Lombardia;Maschi;5
2002;Sri Lanka (Ceylon);Altri paesi Asia;Sicilia;Femmine;1
2002;Stati Uniti;America settentrionale;Estero;Femmine;11
2002;Stati Uniti;America settentrionale;Provincia di Ravenna;Maschi;1
2002;Sudan;Africa settentrionale;Estero;Maschi;1
2002;Tunisia;Africa settentrionale;Veneto;Maschi;1
2002;Uganda;Altri paesi Africa;Campania;Maschi;1
2002;Uzbekistan;Asia occidentale;Umbria;Femmine;1
2002;Venezuela;America meridionale;Estero;Femmine;2
2002;Venezuela;America meridionale;Provincia di Bologna;Maschi;2
2003;Albania;Altri Paesi Europa;Lombardia;Femmine;2
2003;Albania;Altri Paesi Europa;Provincia di Modena;Femmine;1
2003;Albania;Altri Paesi Europa;Provincia di Ravenna;Maschi;1
2003;Albania;Altri Paesi Europa;Umbria;Maschi;3
2003;Algeria;Africa settentrionale;Estero;Maschi;8
2003;Algeria;Africa settentrionale;Lazio;Maschi;1
2003;Bangladesh;Altri paesi Asia;Lazio;Maschi;12
2003;Bangladesh;Altri paesi Asia;Provincia di Bologna;Femmine;11
2003;Bangladesh;Altri paesi Asia;Sardegna;Maschi;1
2003;Bangladesh;Altri paesi Asia;Toscana;Femmine;2
2003;Bangladesh;Altri paesi Asia;Veneto;Femmine;2
2003;Brasile;America meridionale;Estero;Femmine;22
2003;Brasile;America meridionale;Lazio;Femmine;1
2003;Capo Verde;Altri paesi Africa;Lazio;Maschi;1
2003;Cile;America meridionale;Provincia di Bologna;Femmine;1
2003;Cina;Altri paesi Asia;Veneto;Femmine;2
2003;Cina;Altri paesi Asia;Veneto;Maschi;2
2003;Congo;Altri paesi Africa;Estero;Femmine;3
2003;Corea del Sud (Rep.);Altri paesi Asia;Toscana;Femmine;1
2003;Costa d'Avorio;Altri paesi Africa;Provincia di Parma;Femmine;2
2003;Cuba;America centrale;Provincia di Bologna;Maschi;2
2003;Danimarca;Unione Europea;Estero;Femmine;1
2003;Danimarca;Unione Europea;Estero;Maschi;1
2003;Egitto;Africa settentrionale;Provincia di Ravenna;Maschi;1
2003;Etiopia;Altri paesi Africa;Toscana;Maschi;1
2003;Filippine;Altri paesi Asia;Campania;Femmine;1
2003;Filippine;Altri paesi Asia;Provincia di Bologna;Femmine;25
2003;Filippine;Altri paesi Asia;Provincia di Forlì-Cesena;Femmine;1
2003;Filippine;Altri paesi Asia;Provincia di Forlì-Cesena;Maschi;1
2003;Francia;Unione Europea;Lombardia;Maschi;2
2003;Guinea Bissau;Altri paesi Africa;Estero;Femmine;1
2003;India;Altri paesi Asia;Toscana;Maschi;1
2003;Libano;Asia occidentale;Estero;Maschi;5
2003;Macedonia;Altri Paesi Europa;Estero;Femmine;2
2003;Nepal;Altri paesi Asia;Sicilia;Femmine;1
2003;Nigeria;Altri paesi Africa;Estero;Maschi;8
2003;Pakistan;Altri paesi Asia;Estero;Femmine;18
2003;Pakistan;Altri paesi Asia;Provincia di Ferrara;Maschi;1
2003;Perù;America meridionale;Provincia di Bologna;Maschi;2
2003;Perù;America meridionale;Trentino Alto Adige;Femmine;1
2003;Polonia;Altri Paesi Europa;Estero;Femmine;120
2003;Polonia;Altri Paesi Europa;Toscana;Femmine;1
2003;Regno Unito;Unione Europea;Provincia di Modena;Maschi;1
2003;Rep. Dominicana;America centrale;Estero;Maschi;4
2003;Russia (Federazione);Altri Paesi Europa;Provincia di Bologna;Femmine;4
2003;Russia (Federazione);Altri Paesi Europa;Provincia di Modena;Femmine;2
2003;Senegal;Altri paesi Africa;Sardegna;Maschi;1
2003;Serbia-Montenegro;Altri Paesi Europa;Toscana;Femmine;1
2003;Sierra Leone;Altri paesi Africa;Estero;Maschi;1
2003;Sierra Leone;Altri paesi Africa;Lazio;Maschi;1
2003;Slovacchia;Altri Paesi Europa;Provincia di Bologna;Femmine;1
2003;Somalia;Altri paesi Africa;Campania;Femmine;1
2003;Spagna;Unione Europea;Estero;Maschi;9
2003;Spagna;Unione Europea;Piemonte;Femmine;5
2003;Spagna;Unione Europea;Toscana;Femmine;2
2003;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Ferrara;Maschi;2
2003;Sri Lanka (Ceylon);Altri paesi Asia;Sicilia;Femmine;3
2003;Sri Lanka (Ceylon);Altri paesi Asia;Veneto;Femmine;1
2003;Svezia;Unione Europea;Lombardia;Femmine;1
2003;Svizzera;Altri Paesi Europa;Estero;Maschi;1
2003;Tunisia;Africa settentrionale;Provincia di Modena;Maschi;1
2003;Turchia;Altri Paesi Europa;Provincia di Modena;Maschi;1
2003;Ucraina;Altri Paesi Europa;Estero;Maschi;39
2003;Uganda;Altri paesi Africa;Provincia di Bologna;Femmine;1
2003;Ungheria;Altri Paesi Europa;Provincia di Reggio Emilia;Femmine;1
2003;Venezuela;America meridionale;Provincia di Bologna;Maschi;1
2004;Albania;Altri Paesi Europa;Lombardia;Femmine;1
2004;Albania;Altri Paesi Europa;Puglia;Femmine;6
2004;Angola;Altri paesi Africa;Estero;Maschi;1
2004;Bangladesh;Altri paesi Asia;Estero;Maschi;254
2004;Bangladesh;Altri paesi Asia;Puglia;Maschi;1
2004;Bielorussia;Altri Paesi Europa;Estero;Femmine;7
2004;Bulgaria;Altri Paesi Europa;Provincia di Bologna;Femmine;1
2004;Camerun;Altri paesi Africa;Lombardia;Maschi;1
2004;Camerun;Altri paesi Africa;Provincia di Modena;Maschi;1
2004;Capo Verde;Altri paesi Africa;Estero;Femmine;3
2004;Capo Verde;Altri paesi Africa;Provincia di Bologna;Maschi;2
2004;Cina;Altri paesi Asia;Estero;Maschi;125
2004;Cina;Altri paesi Asia;Piemonte;Femmine;2
2004;Cina;Altri paesi Asia;Piemonte;Maschi;1
2004;Cina;Altri paesi Asia;Provincia di Modena;Femmine;2
2004;Cina;Altri paesi Asia;Toscana;Femmine;9
2004;Costa d'Avorio;Altri paesi Africa;Provincia di Bologna;Maschi;1
2004;Ecuador;America meridionale;Estero;Femmine;35
2004;Filippine;Altri paesi Asia;Campania;Femmine;2
2004;Filippine;Altri paesi Asia;Lazio;Femmine;11
2004;Filippine;Altri paesi Asia;Provincia di Parma;Maschi;1
2004;Francia;Unione Europea;Lombardia;Maschi;1
2004;Francia;Unione Europea;Provincia di Bologna;Maschi;2
2004;Ghana;Altri paesi Africa;Estero;Maschi;3
2004;Grecia;Unione Europea;Toscana;Femmine;1
2004;Iran;Altri paesi Asia;Estero;Maschi;7
2004;Iran;Altri paesi Asia;Provincia di Ravenna;Maschi;1
2004;Kazakistan;Asia occidentale;Estero;Femmine;1
2004;Kazakistan;Asia occidentale;Estero;Maschi;1
2004;Marocco;Africa settentrionale;Campania;Maschi;1
2004;Maurizio;Altri paesi Africa;Lombardia;Femmine;2
2004;Maurizio;Altri paesi Africa;Lombardia;Maschi;1
2004;Moldova;Altri Paesi Europa;Provincia di Ravenna;Maschi;1
2004;Moldova;Altri Paesi Europa;Toscana;Maschi;1
2004;Moldova;Altri Paesi Europa;Veneto;Maschi;2
2004;Pakistan;Altri paesi Asia;Provincia di Ferrara;Femmine;3
2004;Polonia;Unione Europea;Provincia di Ravenna;Femmine;3
2004;Rep. Sudafricana;Altri paesi Africa;Estero;Femmine;1
2004;Romania;Altri Paesi Europa;Campania;Femmine;1
2004;Romania;Altri Paesi Europa;Campania;Maschi;3
2004;Slovenia;Unione Europea;Estero;Maschi;1
2004;Sri Lanka (Ceylon);Altri paesi Asia;Sicilia;Femmine;3
2004;Ucraina;Altri Paesi Europa;Provincia di Forlì-Cesena;Femmine;1
2005;Albania;Altri Paesi Europa;Lombardia;Femmine;3
2005;Bangladesh;Altri paesi Asia;Lombardia;Maschi;7
2005;Cina;Altri paesi Asia;Umbria;Maschi;1
2005;Congo;Altri paesi Africa;Calabria;Femmine;1
2005;Corea del Sud (Rep.);Altri paesi Asia;Estero;Femmine;2
2005;Costa d'Avorio;Altri paesi Africa;Provincia di Bologna;Femmine;2
2005;Ecuador;America meridionale;Lombardia;Femmine;2
2005;Ecuador;America meridionale;Veneto;Femmine;1
2005;Francia;Unione Europea;Marche;Maschi;1
2005;Francia;Unione Europea;Provincia di Bologna;Femmine;3
2005;Georgia;Asia occidentale;Estero;Maschi;1
2005;Germania;Unione Europea;Estero;Maschi;7
2005;Germania;Unione Europea;Marche;Femmine;2
2005;Ghana;Altri paesi Africa;Friuli Venezia Giulia;Maschi;1
2005;Iran;Altri paesi Asia;Provincia di Bologna;Maschi;2
2005;Pakistan;Altri paesi Asia;Provincia di Ravenna;Maschi;1
2005;Perù;America meridionale;Piemonte;Maschi;1
2005;Perù;America meridionale;Provincia di Forlì-Cesena;Femmine;1
2005;Polonia;Unione Europea;Campania;Femmine;3
2005;Polonia;Unione Europea;Estero;Femmine;106
2005;Regno Unito;Unione Europea;Puglia;Femmine;1
2005;Romania;Altri Paesi Europa;Provincia di Forlì-Cesena;Femmine;2
2005;Romania;Altri Paesi Europa;Toscana;Femmine;3
2005;Russia (Federazione);Altri Paesi Europa;Calabria;Maschi;1
2005;San Marino;Altri Paesi Europa;Estero;Femmine;1
2005;Senegal;Altri paesi Africa;Marche;Maschi;1
2005;Senegal;Altri paesi Africa;Provincia di Forlì-Cesena;Maschi;1
2005;Serbia-Montenegro;Altri Paesi Europa;Umbria;Femmine;1
2005;Slovenia;Unione Europea;Friuli Venezia Giulia;Femmine;1
2005;Somalia;Altri paesi Africa;Provincia di Bologna;Femmine;5
2005;Spagna;Unione Europea;Lazio;Femmine;1
2005;Sri Lanka (Ceylon);Altri paesi Asia;Friuli Venezia Giulia;Femmine;2
2005;Stati Uniti;America settentrionale;Estero;Femmine;11
2005;Ucraina;Altri Paesi Europa;Campania;Femmine;22
2005;Ucraina;Altri Paesi Europa;Marche;Femmine;2
2005;Ucraina;Altri Paesi Europa;Toscana;Maschi;1
2006;Albania;Altri Paesi Europa;Lombardia;Femmine;1
2006;Albania;Altri Paesi Europa;Toscana;Maschi;5
2006;Angola;Altri paesi Africa;Estero;Femmine;1
2006;Apolide;Apolide;Estero;Maschi;1
2006;Argentina;America meridionale;Lombardia;Maschi;1
2006;Austria;Unione Europea;Estero;Femmine;1
2006;Bangladesh;Altri paesi Asia;Provincia di Rimini;Maschi;1
2006;Belgio;Unione Europea;Provincia di Bologna;Femmine;1
2006;Bielorussia;Altri Paesi Europa;Estero;Femmine;5
2006;Bosnia-Erzegovina;Altri Paesi Europa;Estero;Maschi;1
2006;Camerun;Altri paesi Africa;Provincia di Ferrara;Femmine;1
2006;Cina;Altri paesi Asia;Liguria;Femmine;1
2006;Cina;Altri paesi Asia;Provincia di Bologna;Maschi;24
2006;Cina;Altri paesi Asia;Puglia;Femmine;1
2006;Cina;Altri paesi Asia;Veneto;Femmine;1
2006;Colombia;America meridionale;Estero;Maschi;6
2006;Eritrea;Altri paesi Africa;Toscana;Femmine;1
2006;Etiopia;Altri paesi Africa;Provincia di Parma;Maschi;1
2006;Filippine;Altri paesi Asia;Estero;Maschi;47
2006;Israele;Asia occidentale;Provincia di Bologna;Maschi;1
2006;Nigeria;Altri paesi Africa;Provincia di Modena;Femmine;1
2006;Regno Unito;Unione Europea;Provincia di Bologna;Femmine;1
2006;Romania;Altri Paesi Europa;Trentino Alto Adige;Maschi;2
2006;Ruanda;Altri paesi Africa;Marche;Maschi;4
2006;Russia (Federazione);Altri Paesi Europa;Puglia;Femmine;1
2006;San Marino;Altri Paesi Europa;Estero;Femmine;1
2006;Spagna;Unione Europea;Toscana;Femmine;1
2006;Stati Uniti;America settentrionale;Umbria;Maschi;1
2006;Svezia;Unione Europea;Veneto;Femmine;1
2006;Tunisia;Africa settentrionale;Lombardia;Maschi;3
2006;Tunisia;Africa settentrionale;Provincia di Bologna;Maschi;31
2006;Turchia;Altri Paesi Europa;Provincia di Bologna;Maschi;2
2007;Albania;Altri Paesi Europa;Calabria;Femmine;1
2007;Algeria;Africa settentrionale;Campania;Maschi;2
2007;Azerbaigian;Asia occidentale;Provincia di Bologna;Femmine;2
2007;Cina;Altri paesi Asia;Campania;Femmine;1
2007;Cina;Altri paesi Asia;Provincia di Bologna;Maschi;23
2007;Cina;Altri paesi Asia;Puglia;Maschi;2
2007;Ecuador;America meridionale;Estero;Maschi;6
2007;Eritrea;Altri paesi Africa;Lazio;Maschi;11
2007;Etiopia;Altri paesi Africa;Provincia di Ferrara;Maschi;1
2007;Guinea;Altri paesi Africa;Estero;Maschi;1
2007;India;Altri paesi Asia;Calabria;Maschi;1
2007;Iran;Altri paesi Asia;Estero;Maschi;5
2007;Iran;Altri paesi Asia;Provincia di Ferrara;Femmine;1
2007;Moldova;Altri Paesi Europa;Provincia di Bologna;Femmine;30
2007;Perù;America meridionale;Estero;Maschi;10
2007;Perù;America meridionale;Umbria;Maschi;2
2007;Portogallo;Unione Europea;Provincia di Bologna;Maschi;1
2007;Regno Unito;Unione Europea;Estero;Femmine;8
2007;Romania;Unione Europea;Sicilia;Femmine;1
2007;Romania;Unione Europea;Umbria;Maschi;1
2007;Senegal;Altri paesi Africa;Provincia di Bologna;Femmine;1
2007;Stati Uniti;America settentrionale;Estero;Femmine;10
2007;Stati Uniti;America settentrionale;Provincia di Bologna;Femmine;1
2007;Svizzera;Altri Paesi Europa;Lazio;Femmine;2
2007;Togo;Altri paesi Africa;Estero;Maschi;2
2007;Tunisia;Africa settentrionale;Provincia di Ferrara;Maschi;2
2007;Ucraina;Altri Paesi Europa;Estero;Femmine;128
2008;Bangladesh;Altri paesi Asia;Provincia di Ferrara;Maschi;1
2008;Bangladesh;Altri paesi Asia;Puglia;Maschi;1
